Symbol,Exchange,Industry (Sector),Subgroup (Theme),Sub-industry,Source Symbol,Match Type,ISIN,Company Name,Primary Company Name
SHREEJISPG.NS,XNSE,Logistics & Trans,Shipping,Shipping Companies,SHREEJISPG,primary_local,INE1B6101010,Shreeji Ship. Gl,Shreeji Shipping Global Limited
SHREEPUSHK.NS,XNSE,CHEMICALS & POLYMERS,Dyes & Pigments,Dyes And Pigments Companies,SHREEPUSHK,primary_local,INE712K01011,Sh.Pushkar Chem.,Shree Pushkar Chemicals & Fertilisers Limited
SHREERAMA.NS,XNSE,FMCG CLUSTERS,Packaging and Containers,Packaging Companies,SHREERAMA,primary_local,INE879A01019,Sh. Rama Multi.,Shree Rama Multi-Tech Limited
SHREYANIND.NS,XNSE,PROFESSIONAL SERVICES,Stationery & Paper,Paper & Paper Products Companies,SHREYANIND,primary_local,INE231C01019,Shreyans Inds.,Shreyans Industries Limited
SHRINGARMS.NS,XNSE,Lifestyle & Retail,Jewellery,"Gems, Jewellery And Watches Companies",SHRINGARMS,primary_local,INE1B3L01017,Shringar House,Shringar House of Mangalsutra Limited
SHRIPISTON.NS,XNSE,AUTOMOTIVE COMPONENTS,Engines & Cooling/Seal,Auto Components & Equipments Companies,SHRIPISTON,primary_local,INE526E01018,Shriram Pistons,Shriram Pistons & Rings Limited
SHRIRAMFIN.NS,XNSE,BANKING & FINANCIAL SERVICES,NBFC,Non Banking Financial Company (NBFC) Companies,SHRIRAMFIN,primary_local,INE721A01047,Shriram Finance,Shriram Finance Limited
SHRIRAMPPS.NS,XNSE,Real Estate Segments,Commercial & Diversified,Real Estate Companies,SHRIRAMPPS,primary_local,INE217L01019,Shriram Properties Limited,Shriram Properties Limited
SHYAMCENT.NS,XNSE,METALS & MINING,Sponge & Ferro Alloys,Ferro & Silica Manganese Companies,SHYAMCENT,primary_local,INE979R01011,Shyam Century,Shyam Century Ferrous Limited
SHYAMMETL.NS,XNSE,METALS & MINING,Iron & Steel Products,Iron & Steel Products Companies,SHYAMMETL,primary_local,INE810G01011,Shyam Metalics,Shyam Metalics and Energy Limited
SHYAMTEL.NS,XNSE,INFORMATION TECHNOLOGY & TECHNOLOGY,Telecom & Network Infra,Computers Hardware & Equipments Companies,SHYAMTEL,primary_local,INE635A01023,Shyam Telecom Limited,Shyam Telecom Limited
SIEMENS.NS,XNSE,POWER INFRA & ELECTRICALS,Transformers & Switchgears,Heavy Electrical Equipment Companies,SIEMENS,primary_local,INE003A01024,Siemens,Siemens Limited
SIGACHI.NS,XNSE,CHEMICALS & POLYMERS,Speciality Chemicals,Biotechnology Companies,SIGACHI,primary_local,INE0D0K01022,Sigachi Industries Limited,Sigachi Industries Limited
SIGIND.NS,XNSE,CHEMICALS & POLYMERS,Speciality Chemicals,Specialty Chemicals Companies,SIGIND,primary_local,INE529F01035,Signet Industries Limited,Signet Industries Limited
SIGMA.NS,XNSE,INFORMATION TECHNOLOGY & TECHNOLOGY,IT Services (Consulting),Computers - Software & Consulting Companies,SIGMA,primary_local,INE0A0S01028,Sigma Solve Limited,Sigma Solve Limited
SIGMAADV.NS,XNSE,INFORMATION TECHNOLOGY & TECHNOLOGY,Telecom & Network Infra,Other Telecom Services Companies,SIGMAADV,primary_local,INE933B01012,Sigma Advanced System,SIGMA ADVANCED SYSTEMS LIMITED
SIGNATURE.NS,XNSE,Real Estate Segments,Residential Projects,"Residential, Commercial Projects Companies",SIGNATURE,primary_local,INE903U01023,SignatureGlobal,Signatureglobal (India) Limited
SIGNPOST.NS,XNSE,Media & Leisure,Advertising & Agencies,Advertising & Media Agencies Companies,SIGNPOST,primary_local,INE0KGZ01021,Signpost India,Signpost India Limited
SIKA.NS,XNSE,DEFENSE & AEROSPACE SYSTEMS,Aerospace & Defense OEM,Aerospace & Defense Companies,523606,bse_code,INE438E01032,Sika Interplant,Sika Interplant Systems Limited
SIKKO.NS,XNSE,CHEMICALS & POLYMERS,Agro Chemicals,Pesticides & Agrochemicals Companies,SIKKO,primary_local,INE112X01025,Sikko Industries,Sikko Industries Limited
SIL.NS,XNSE,Real Estate Segments,Real Estate Services & Platforms,Real Estate related services Companies,SIL,primary_local,INE173A01025,Standard Inds.,Standard Industries Limited
SILGO.NS,XNSE,Lifestyle & Retail,Jewellery,"Gems, Jewellery And Watches Companies",SILGO,primary_local,INE01II01013,Silgo Retail Limited,Silgo Retail Limited
SILINV.NS,XNSE,BANKING & FINANCIAL SERVICES,Investment & Holding,Investment Company Companies,SILINV,primary_local,INE923A01015,SIL Investments Limited,SIL Investments Limited
SILLYMONKS.NS,XNSE,Media & Leisure,Media & Entertainment,Media & Entertainment Companies,SILLYMONKS,primary_local,INE203Y01012,Silly Monks,Silly Monks Entertainment Limited
SILVERTUC.NS,XNSE,INFORMATION TECHNOLOGY & TECHNOLOGY,IT Services (Consulting),Computers - Software & Consulting Companies,SILVERTUC,primary_local,INE625X01026,Silver Touch Technologies Limited,Silver Touch Technologies Limited
SIMPLEXINF.NS,XNSE,HEAVY CIVIL INFRASTRUCTURE,Broad EPC & Civil,Civil Construction Companies,SIMPLEXINF,primary_local,INE059B01024,Simplex Infrastructures Limited,Simplex Infrastructures Limited
SINCLAIR.NS,XNSE,TRAVEL & HOSPITALITY,Premium Hotels & Resorts,Hotels & Resorts Companies,SINCLAIR,primary_local,INE985A01022,Sinclairs Hotels Limited,Sinclairs Hotels Limited
SINDHUTRAD.NS,XNSE,Logistics & Trans,Logistics,Logistics Solution Provider Companies,SINDHUTRAD,primary_local,INE325D01025,Sindhu Trade,Sindhu Trade Links Limited
SINGERIND.NS,XNSE,Consumer Durables,Household White Goods,Household Appliances Companies,SINGERIND,primary_local,INE638A01035,Singer India Limited,Singer India Limited
SINTERCOM.NS,XNSE,AUTOMOTIVE COMPONENTS,Chassis & Metal Parts,Auto Components & Equipments Companies,SINTERCOM,primary_local,INE129Z01016,Sintercom India Limited,Sintercom India Limited
SIRCA.NS,XNSE,Const. & Materials,Paint Manufacturers,Paints Companies,SIRCA,primary_local,INE792Z01011,Sirca Paints,Sirca Paints India Limited
SIS.NS,XNSE,Media & Leisure,Events & Weddings,Other Consumer Services Companies,SIS,primary_local,INE285J01028,SIS,SIS LIMITED
SIYSIL.NS,XNSE,Lifestyle & Retail,Home Textiles & Furnish,Other Textile Products Companies,SIYSIL,primary_local,INE076B01028,Siyaram Silk,Siyaram Silk Mills Limited
SJS.NS,XNSE,AUTOMOTIVE COMPONENTS,Chassis & Metal Parts,Auto Components & Equipments Companies,SJS,primary_local,INE284S01014,S.J.S. Enterprises Limited,S.J.S. Enterprises Limited
SJVN.NS,XNSE,"ENERGY, OIL & GAS",Power Generation,Power Generation Companies,SJVN,primary_local,INE002L01015,SJVN,SJVN Limited
SKFINDIA.NS,XNSE,INDUSTRIAL COMPONENTRY,Bearings & Precision,Abrasives & Bearings Companies,SKFINDIA,primary_local,INE640A01023,SKF India,SKF India Limited
SKFINDUS.NS,XNSE,INDUSTRIAL COMPONENTRY,Bearings & Precision,Abrasives & Bearings Companies,SKFINDUS,primary_local,INE2J8701016,SKF India Indus.,SKF India (Industrial) Limited
SKIPPER.NS,XNSE,ENGINEERING & MANUFACTURING,Heavy Electrical Equip,Heavy Electrical Equipment Companies,SKIPPER,primary_local,INE439E01022,Skipper,Skipper Limited
SKMEGGPROD.NS,XNSE,Food & Beverages,Packaged Meat,Meat Products including Poultry Companies,SKMEGGPROD,primary_local,INE411D01023,SKM Egg Prod.,SKM Egg Products Export (India) Limited
SKYGOLD.NS,XNSE,Lifestyle & Retail,Jewellery,"Gems, Jewellery And Watches Companies",SKYGOLD,primary_local,INE01IU01018,Sky Gold & Diam.,SKY GOLD AND DIAMONDS LIMITED
SMARTLINK.NS,XNSE,INFORMATION TECHNOLOGY & TECHNOLOGY,Enterprise Platforms,Computers Hardware & Equipments Companies,SMARTLINK,primary_local,INE178C01020,Smartlink Hold.,Smartlink Holdings Limited
SMARTWORKS.NS,XNSE,Real Estate Segments,Property Allied Services,Diversified Commercial Services Companies,SMARTWORKS,primary_local,INE0NAZ01010,Smartworks Cowor,Smartworks Coworking Spaces Limited
SMCGLOBAL.NS,XNSE,BANKING & FINANCIAL SERVICES,Capital Market Intern.,Stockbroking & Allied Companies,SMCGLOBAL,primary_local,INE103C01036,SMC Global Sec.,SMC Global Securities Limited
SMLMAH.NS,XNSE,AUTOMOTIVE (STOCKS),Commercial Vehicles,Commercial Vehicles Companies,SMLMAH,primary_local,INE294B01019,SML Mahindra,SML Mahindra Limited
SMLT.NS,XNSE,ENGINEERING & MANUFACTURING,Heavy Electrical Equip,Other Electrical Equipment Companies,SMLT,primary_local,INE017W01010,Sarthak Metals Limited,Sarthak Metals Limited
SMSPHARMA.NS,XNSE,Healthcare Segments,Pharma,Pharmaceuticals Companies,SMSPHARMA,primary_local,INE812G01025,SMS Pharmaceuticals Limited,SMS Pharmaceuticals Limited
SNOWMAN.NS,XNSE,Logistics & Trans,Logistics,Logistics Solution Provider Companies,SNOWMAN,primary_local,INE734N01019,Snowman Logistic,Snowman Logistics Limited
SOBHA.NS,XNSE,Real Estate Segments,Residential Projects,"Residential, Commercial Projects Companies",SOBHA,primary_local,INE671H01015,Sobha,Sobha Limited
SOLARA.NS,XNSE,Healthcare Segments,Pharma,Pharmaceuticals Companies,SOLARA,primary_local,INE624Z01016,Solara Active Pharma Sciences Limited,Solara Active Pharma Sciences Limited
SOLARINDS.NS,XNSE,DEFENSE & AEROSPACE SYSTEMS,Ammunition & Explosives,Explosives Companies,SOLARINDS,primary_local,INE343H01029,Solar Industries,Solar Industries India Limited
SOLARWORLD.NS,XNSE,"ENERGY, OIL & GAS",Power Generation,Power Generation Companies,SOLARWORLD,primary_local,INE0TY101024,Solarworld Energy Solutions Limited,Solarworld Energy Solutions Limited
SOLEX.NS,XNSE,ENGINEERING & MANUFACTURING,Heavy Electrical Equip,Other Electrical Equipment Companies,SOLEX,primary_local,INE880Y01017,Solex Energy Limited,Solex Energy Limited
SOMANYCERA.NS,XNSE,Const. & Materials,Tiles,Ceramics Companies,SOMANYCERA,primary_local,INE355A01028,Somany Ceramics,Somany Ceramics Limited
SOMATEX.NS,XNSE,Lifestyle & Retail,Home Textiles & Furnish,Other Textile Products Companies,SOMATEX,primary_local,INE314C01013,Soma Textiles & Industries Limited,Soma Textiles & Industries Limited
SOMICONVEY.NS,XNSE,AUTOMOTIVE COMPONENTS,Tyres & Wheels,Tyres & Rubber Products Companies,SOMICONVEY,primary_local,INE323J01019,Somi Conveyor Beltings Limited,Somi Conveyor Beltings Limited
SONACOMS.NS,XNSE,AUTOMOTIVE COMPONENTS,Drivetrain & Axles,Auto Components & Equipments Companies,SONACOMS,primary_local,INE073K01018,Sona BLW Precis.,Sona BLW Precision Forgings Limited
SONAMLTD.NS,XNSE,Consumer Durables,Consumer Electronics,Consumer Electronics Companies,SONAMLTD,primary_local,INE00LM01029,Sonam,SONAM LIMITED
SONATSOFTW.NS,XNSE,INFORMATION TECHNOLOGY & TECHNOLOGY,IT Services (Consulting),Computers - Software & Consulting Companies,SONATSOFTW,primary_local,INE269A01021,Sonata Software,Sonata Software Limited
SOTL.NS,XNSE,"ENERGY, OIL & GAS",Lubricants & Specialty Oils,Lubricants Companies,SOTL,primary_local,INE035D01020,Savita Oil Tech,Savita Oil Technologies Limited
SOUTHBANK.NS,XNSE,BANKING & FINANCIAL SERVICES,Private Sector Bank,Private Sector Bank Companies,SOUTHBANK,primary_local,INE683A01023,South Ind.Bank,The South Indian Bank Limited
SOUTHWEST.NS,XNSE,"ENERGY, OIL & GAS",Oil Equip & Offshore,Oil Equipment & Services Companies,SOUTHWEST,primary_local,INE980Y01015,South West Pinnacle Exploration Limited,South West Pinnacle Exploration Limited
SPAL.NS,XNSE,Lifestyle & Retail,Premium & Branded Apparel,Garments & Apparels Companies,SPAL,primary_local,INE212I01016,S P Apparels,S. P. Apparels Limited
SPANDANA.NS,XNSE,BANKING & FINANCIAL SERVICES,Microfinance,Microfinance Institutions Companies,SPANDANA,primary_local,INE572J01011,Spandana Sphoort,Spandana Sphoorty Financial Limited
SPARC.NS,XNSE,CHEMICALS & POLYMERS,Speciality Chemicals,Biotechnology Companies,SPARC,primary_local,INE232I01014,Sun Pharma Advanced Research Company Limited,Sun Pharma Advanced Research Company Limited
SPCENET.NS,XNSE,DIVERSIFIED & TRADING,General Trading & Dist.,Trading & Distributors Companies,SPCENET,primary_local,INE970N01027,Spacenet Enterpr,Spacenet Enterprises India Limited
SPECIALITY.NS,XNSE,TRAVEL & HOSPITALITY,Quick Service Rest. (QSR),Restaurants Companies,SPECIALITY,primary_local,INE247M01014,Speciality Rest.,Speciality Restaurants Limited
SPECTRUM.NS,XNSE,ENGINEERING & MANUFACTURING,Heavy Electrical Equip,Other Electrical Equipment Companies,SPECTRUM,primary_local,INE01EO01010,Spectrum Electrical Industries Limited,Spectrum Electrical Industries Limited
SPENCERS.NS,XNSE,Lifestyle & Retail,Hypermarkets & Dept. Stores,Diversified Retail Companies,SPENCERS,primary_local,INE020801028,Spencer's Retail,Spencer's Retail Limited
SPIC.NS,XNSE,Agri Business,Fertilizers,Fertilizers Companies,SPIC,primary_local,INE147A01011,S P I C,Southern Petrochemicals Industries Corporation  Limited
SPLIL.NS,XNSE,Lifestyle & Retail,Apparel Retail Chains,Trading - Textile Products Companies,SPLIL,primary_local,INE978G01016,SPL Industries,SPL Industries Limited
SPLPETRO.NS,XNSE,CHEMICALS & POLYMERS,Polymers,Petrochemicals Companies,SPLPETRO,primary_local,INE663A01033,Supreme Petroch.,Supreme Petrochem Limited
SPMLINFRA.NS,XNSE,HEAVY CIVIL INFRASTRUCTURE,Broad EPC & Civil,Civil Construction Companies,SPMLINFRA,primary_local,INE937A01023,SPML Infra Limited,SPML Infra Limited
SPORTKING.NS,XNSE,Lifestyle & Retail,Spinning & Yarn Processing,Other Textile Products Companies,SPORTKING,primary_local,INE885H01029,Sportking India,Sportking India Limited
SRD.NS,XNSE,DIVERSIFIED & TRADING,Commodity Trading,Trading - Chemicals Companies,SRD,primary_local,INE01NE01012,Shankar Lal Ram.,Shankar Lal Rampal Dye-Chem Limited
SREEL.NS,XNSE,Lifestyle & Retail,Footwear & Leather,Footwear Companies,SREEL,primary_local,INE099F01013,Sreeleathers,Sreeleathers Limited
SRF.NS,XNSE,CHEMICALS & POLYMERS,Alkali Chemicals,Commodity Chemicals Companies,SRF,primary_local,INE647A01010,SRF,SRF Limited
SRGHFL.NS,XNSE,BANKING & FINANCIAL SERVICES,Housing Finance,Housing Finance Company Companies,SRGHFL,primary_local,INE559N01010,SRG Housing,SRG Housing Finance Limited
SRHHYPOLTD.NS,XNSE,CHEMICALS & POLYMERS,Alkali Chemicals,Commodity Chemicals Companies,SRHHYPOLTD,primary_local,INE917H01012,Sr.Rayala.Hypo,Sree Rayalaseema Hi-Strength Hypo Limited
SRM.NS,XNSE,HEAVY CIVIL INFRASTRUCTURE,Broad EPC & Civil,Civil Construction Companies,SRM,primary_local,INE0R6Z01013,SRM Contractors Limited,SRM Contractors Limited
SRTL.NS,XNSE,Lifestyle & Retail,Home Textiles & Furnish,Other Textile Products Companies,SRTL,primary_local,INE19GK01015,Shree Ram Twistex Limited,Shree Ram Twistex Limited
SSDL.NS,XNSE,Lifestyle & Retail,Premium & Branded Apparel,Garments & Apparels Companies,SSDL,primary_local,INE0PQ101010,Saraswati Saree,Saraswati Saree Depot Limited
SSWL.NS,XNSE,AUTOMOTIVE COMPONENTS,Chassis & Metal Parts,Auto Components & Equipments Companies,SSWL,primary_local,INE802C01033,Steel Strips Wheels Limited,Steel Strips Wheels Limited
STALLION.NS,XNSE,ENGINEERING & MANUFACTURING,Welding & Cryogenics,Industrial Gases Companies,STALLION,primary_local,INE0RYC01010,Stallion India,Stallion India Fluorochemicals Limited
STANLEY.NS,XNSE,Consumer Durables,Furniture & Decor,"Furniture, Home Furnishing Companies",STANLEY,primary_local,INE01A001028,Stanley Lifesty.,Stanley Lifestyles Limited
STAR.NS,XNSE,Healthcare Segments,Pharma,Pharmaceuticals Companies,STAR,primary_local,INE939A01011,Strides Pharma Science Limited,Strides Pharma Science Limited
STARCEMENT.NS,XNSE,Const. & Materials,Cement,Cement & Cement Products Companies,STARCEMENT,primary_local,INE460H01021,Star Cement,Star Cement Limited
STARHEALTH.NS,XNSE,BANKING & FINANCIAL SERVICES,General Insurance,General Insurance Companies,STARHEALTH,primary_local,INE575P01011,Star Health Insu,Star Health and Allied Insurance Company Limited
STARPAPER.NS,XNSE,PROFESSIONAL SERVICES,Stationery & Paper,Paper & Paper Products Companies,STARPAPER,primary_local,INE733A01018,Star Paper Mills,Star Paper Mills Limited
STARTECK.NS,XNSE,BANKING & FINANCIAL SERVICES,NBFC,Non Banking Financial Company (NBFC) Companies,STARTECK,primary_local,INE992I01013,Starteck Finance Limited,Starteck Finance Limited
STCINDIA.NS,XNSE,DIVERSIFIED & TRADING,General Trading & Dist.,Trading & Distributors Companies,STCINDIA,primary_local,INE655A01013,S T C,The State Trading Corporation of India Limited
STEELCAS.NS,XNSE,AUTOMOTIVE COMPONENTS,Chassis & Metal Parts,Castings & Forgings Companies,STEELCAS,primary_local,INE124E01038,Steelcast,Steelcast Limited
STEELCITY.NS,XNSE,BANKING & FINANCIAL SERVICES,Capital Market Intern.,Stockbroking & Allied Companies,STEELCITY,primary_local,INE395H01011,Steel City Securities Limited,Steel City Securities Limited
STEELXIND.NS,XNSE,METALS & MINING,Iron & Steel Core,Iron & Steel Companies,STEELXIND,primary_local,INE503B01021,STEEL EXCHANGE INDIA LIMITED,STEEL EXCHANGE INDIA LIMITED
STEL.NS,XNSE,BANKING & FINANCIAL SERVICES,Investment & Holding,Investment Company Companies,STEL,primary_local,INE577L01016,STEL Holdings,Stel Holdings Limited
STERTOOLS.NS,XNSE,INDUSTRIAL COMPONENTRY,Industrial Products,Industrial Products Companies,STERTOOLS,primary_local,INE334A01023,Sterling Tools Limited,Sterling Tools Limited
STLNETWORK.NS,XNSE,INFORMATION TECHNOLOGY & TECHNOLOGY,Telecom & Network Infra,Other Telecom Services Companies,STLNETWORK,primary_local,INE1VXE01018,STL Networks,STL Networks Limited
STLTECH.NS,XNSE,INFORMATION TECHNOLOGY & TECHNOLOGY,Telecom & Network Infra,Telecom -  Equipment & Accessories Companies,STLTECH,primary_local,INE089C01029,Sterlite Tech.,Sterlite Technologies Limited
STOVEKRAFT.NS,XNSE,Consumer Durables,Household White Goods,Household Appliances Companies,STOVEKRAFT,primary_local,INE00IN01015,Stove Kraft,Stove Kraft Limited
STUDDS.NS,XNSE,AUTOMOTIVE COMPONENTS,Chassis & Metal Parts,Auto Components & Equipments Companies,STUDDS,primary_local,INE00Q601028,Studds Accessories Limited,Studds Accessories Limited
STYL.NS,XNSE,BANKING & FINANCIAL SERVICES,Fintech,Financial Technology (Fintech) Companies,STYL,primary_local,INE04VU01023,Seshaasai Tech.,Seshaasai Technologies Limited
STYLAMIND.NS,XNSE,Const. & Materials,Wood & Plywood,Plywood Boards/ Laminates Companies,STYLAMIND,primary_local,INE239C01020,Stylam Industrie,Stylam Industries Limited
STYLEBAAZA.NS,XNSE,Lifestyle & Retail,Apparel Retail Chains,Speciality Retail Companies,STYLEBAAZA,primary_local,INE01FR01028,Baazar Style,Baazar Style Retail Limited
STYRENIX.NS,XNSE,CHEMICALS & POLYMERS,Speciality Chemicals,Specialty Chemicals Companies,STYRENIX,primary_local,INE189B01011,Styrenix Perfor.,Styrenix Performance Materials Limited
SUBEXLTD.NS,XNSE,INFORMATION TECHNOLOGY & TECHNOLOGY,Enterprise Platforms,Software Products Companies,SUBEXLTD,primary_local,INE754A01055,Subex,Subex Limited
SUBROS.NS,XNSE,AUTOMOTIVE COMPONENTS,Electronics & Systems,Other Industrial Products Companies,SUBROS,primary_local,INE287B01021,Subros,Subros Limited
SUDARCOLOR.NS,XNSE,CHEMICALS & POLYMERS,Dyes & Pigments,Dyes And Pigments Companies,SUDARCOLOR,primary_local,INE492A01029,Sudarshan Colorants,Sudarshan Colorants India Limited
SUDARSCHEM.NS,XNSE,CHEMICALS & POLYMERS,Dyes & Pigments,Dyes And Pigments Companies,SUDARSCHEM,primary_local,INE659A01023,Sudarshan Chem.,Sudarshan Chemical Industries Limited
SUDEEPPHRM.NS,XNSE,Healthcare Segments,Pharma,Pharmaceuticals Companies,SUDEEPPHRM,primary_local,INE0QPI01025,Sudeep Pharma Limited,Sudeep Pharma Limited
SUKHJITS.NS,XNSE,Agri Business,Rice & Grain Processing,Other Agricultural Products Companies,SUKHJITS,primary_local,INE450E01029,Sukhjit Starch,Sukhjit Starch & Chemicals Limited
SULA.NS,XNSE,Food & Beverages,Alcoholic Beverages,Breweries & Distilleries Companies,SULA,primary_local,INE142Q01026,Sula Vineyards,Sula Vineyards Limited
SUMEETINDS.NS,XNSE,Lifestyle & Retail,Home Textiles & Furnish,Other Textile Products Companies,SUMEETINDS,primary_local,INE235C01036,Sumeet Industrie,Sumeet Industries Limited
SUMICHEM.NS,XNSE,CHEMICALS & POLYMERS,Agro Chemicals,Pesticides & Agrochemicals Companies,SUMICHEM,primary_local,INE258G01013,Sumitomo Chemi.,Sumitomo Chemical India Limited
SUMIT.NS,XNSE,Real Estate Segments,Commercial & Diversified,Real Estate Companies,SUMIT,primary_local,INE748Z01013,Sumit Woods Limited,Sumit Woods Limited
SUMMITSEC.NS,XNSE,BANKING & FINANCIAL SERVICES,Investment & Holding,Investment Company Companies,SUMMITSEC,primary_local,INE519C01017,Summit Securitie,Summit Securities Limited
